ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),Delivery_Distance,Delivery_Speed,Delivery_Distance_km
0xcb2a,AGRRES02DEL01,35,4.3,0.0,0.0,0.01,0.01,11:40,2,0,0,1,3,1.0,1,1,43.0,0.01414213562373095,Slow,1.5725337292863206
0xd0fe,KNPRES16DEL01,34,4.7,26.482581,80.315628,26.492581,80.325628,8:30,2,2,2,0,3,0.0,1,3,22.0,0.014142135623725625,Normal,1.4922842147892665
0xd191,ALHRES01DEL02,34,5.0,25.454648,81.834502,25.584648,81.964502,23:50,2,2,1,2,4,1.0,1,1,15.0,0.18384776310850096,Fast,19.471257579516955
0x1000,HYDRES03DEL02,30,5.0,17.422819,78.449578,17.502819,78.529578,23:10,4,2,1,3,4,1.0,1,3,24.0,0.11313708498984519,Normal,12.29378731203682
0x47c4,CHENRES13DEL02,29,4.7,13.027018,80.254791,13.047018,80.274791,11:50,1,0,0,2,3,1.0,1,3,29.0,0.028284271247458786,Normal,3.1047992381869647
0x4c2c,PUNERES19DEL03,37,4.6,18.563934,73.915367,18.593934,73.945367,21:05,4,1,1,2,4,1.0,1,1,16.0,0.04242640687119446,Fast,4.596317855297838
0x4710,INDORES12DEL02,28,4.7,22.74806,75.8934,22.82806,75.9734,23:30,0,2,0,0,3,1.0,1,1,24.0,0.1131370849898477,Normal,12.099251698246315
0xda7,RANCHIRES010DEL02,20,4.6,23.354422,85.3329,23.404422,85.3829,19:45,3,1,0,2,3,1.0,1,1,29.0,0.0707106781186633,Normal,7.546800541055753
0x5149,PUNERES17DEL01,27,4.6,18.530963,73.828972,18.540963,73.838972,8:50,3,2,2,2,2,1.0,1,1,17.0,0.014142135623735673,Fast,1.5322885596942126
0x1d04,VADRES16DEL03,28,4.9,0.0,0.0,0.06,0.06,20:55,0,1,0,0,3,0.0,1,1,25.0,0.08485281374238571,Normal,9.435201537430713
0x8262,MYSRES17DEL01,22,4.9,12.326356,76.619103,12.336356,76.629103,10:40,2,2,1,3,4,1.0,1,1,19.0,0.014142135623734417,Fast,1.5544994921789963
0xb3ae,MYSRES13DEL02,30,4.1,12.310972,76.659264,12.330972,76.679264,8:50,2,2,0,2,3,1.0,1,1,30.0,0.028284271247468833,Normal,3.109059104393369
0x7ebc,SURRES17DEL01,22,4.8,21.149569,72.772697,21.159569,72.782697,12:10,0,0,0,1,3,1.0,1,1,21.0,0.014142135623735673,Normal,1.5204709334108633
0xbf28,KNPRES20DEL02,0,4.630110732538331,26.47,80.35,26.6,80.48,21:20,4,1,2,3,2,1.0,1,1,21.0,0.183847763108511,Normal,19.396130154604034
0x70cc,VADRES05DEL01,24,4.6,22.310526,73.170937,22.380526,73.240937,24:10,2,2,0,3,3,0.0,1,1,17.0,0.09899494936612209,Fast,10.602497166339631
0x48e8,VADRES14DEL01,26,4.7,22.311603,73.165012,22.381603,73.235012,19:25,3,1,1,1,3,1.0,1,3,19.0,0.09899494936610952,Fast,10.60245939514964
0xb034,MYSRES13DEL03,31,4.3,12.310972,76.659264,12.400972,76.749264,20:60,1,1,1,0,3,2.0,1,1,48.0,0.12727922061358088,Slow,13.989852322089257
0xdc26,AURGRES010DEL02,35,4.3,19.875337,75.316722,19.955337,75.396722,21:60,6,1,1,0,3,1.0,1,1,35.0,0.1131370849898477,Normal,12.20989608429735
0xb0a,COIMBRES11DEL01,23,4.9,11.001753,76.986241,11.011753,76.996241,11:10,3,2,1,2,3,0.0,1,1,19.0,0.014142135623724367,Fast,1.558137239175215
0x507a,PUNERES07DEL01,23,4.7,18.546947,73.900626,18.656947,74.010626,23:40,0,2,2,2,4,1.0,1,1,20.0,0.15556349186103965,Fast,16.85208641567295
0xbaed,MUMRES11DEL01,25,4.9,18.994237,72.825553,19.004237,72.835553,10:10,2,2,1,2,4,1.0,1,1,18.0,0.014142135623735673,Fast,1.5302997807730145
0x1613,JAPRES02DEL01,37,4.6,26.914142,75.805704,26.924142,75.815704,9:05,0,2,1,3,3,0.0,1,1,16.0,0.014142135623725625,Fast,1.4897768153112216
0x132e,VADRES16DEL02,20,4.6,0.0,0.0,0.02,0.02,8:35,1,2,0,0,3,1.0,1,3,22.0,0.0282842712474619,Normal,3.145067434621583
0xd149,AURGRES19DEL03,21,4.6,19.866969,75.318894,19.956969,75.408894,18:60,1,3,0,0,3,1.0,1,1,43.0,0.12727922061358088,Slow,13.736270134356499
0xb896,INDORES06DEL01,21,4.7,22.728163,75.884212,22.798163,75.954212,23:45,1,2,0,3,3,1.0,1,4,20.0,0.09899494936611203,Fast,10.587732954177069
0xa8cb,JAPRES14DEL02,29,4.7,26.88842,75.800689,26.96842,75.880689,23:35,3,2,2,1,4,0.0,1,1,17.0,0.11313708498984519,Fast,11.917779612813971
0x7c50,COIMBRES15DEL03,35,4.2,11.006686,76.951736,11.036686,76.981736,23:10,6,2,0,1,3,2.0,1,1,34.0,0.0424264068711932,Normal,4.674295333360666
0xa4f4,PUNERES09DEL01,25,4.3,18.536562,73.896485,18.646562,74.006485,19:40,2,1,0,3,3,0.0,1,3,35.0,0.15556349186103965,Normal,16.852572769450653
0x7241,HYDRES11DEL02,29,4.7,17.430448,78.418213,17.480448,78.468213,17:35,4,3,2,2,4,1.0,1,1,10.0,0.0707106781186633,Fast,7.683765443180289
0x3f07,MUMRES15DEL01,25,4.7,19.176269,72.836721,19.186269,72.846721,11:15,4,0,2,0,4,1.0,1,1,16.0,0.014142135623733162,Fast,1.5295062057776052
0x6291,COIMBRES08DEL02,29,4.7,11.001852,76.976268,11.081852,77.056268,19:50,2,1,2,2,4,0.0,1,1,24.0,0.11313708498984645,Normal,12.464367397048669
0xbc4,HYDRES02DEL02,0,4.630110732538331,17.41233,78.449654,17.46233,78.499654,23:10,4,2,0,2,3,0.0,1,3,12.0,0.0707106781186633,Fast,7.684129284114672
0x6ac2,INDORES05DEL03,24,3.8,22.727021,75.884167,22.757021,75.914167,20:45,4,1,0,0,3,2.0,1,1,40.0,0.04242640687119446,Normal,4.537922749289298
0x2021,PUNERES02DEL02,26,4.5,18.55144,73.804855,18.68144,73.934855,22:40,6,2,1,2,3,0.0,3,3,10.0,0.18384776310849843,Fast,19.915298664494234
0x4c28,VADRES17DEL02,20,4.3,0.0,0.0,0.08,0.08,19:30,1,1,1,3,4,1.0,1,1,44.0,0.1131370849898476,Slow,12.58026782240096
0x2a6f,SURRES08DEL01,23,4.9,21.173343,72.792731,21.243343,72.862731,18:45,4,3,2,3,3,1.0,1,4,10.0,0.09899494936611203,Fast,10.641495972351702
0x8a25,INDORES18DEL01,38,4.2,22.753839,75.897429,22.793838,75.937429,15:15,3,0,0,2,3,1.0,1,1,40.0,0.05656783539255764,Normal,6.049834150687609
0x1eb1,SURRES03DEL01,0,4.630110732538331,21.186884,72.793616,21.256884,72.863616,18:45,1,3,1,3,4,0.0,1,1,29.0,0.09899494936611203,Normal,10.641042055468692
0xa7a8,HYDRES20DEL02,32,3.9,17.483216,78.552111,17.563216,78.632111,18:40,6,3,2,0,4,1.0,1,1,38.0,0.1131370849898477,Normal,12.291841945089606
0x931f,SURRES18DEL03,29,4.8,21.149834,72.778666,21.179834,72.808666,21:45,2,1,0,0,3,0.0,1,1,21.0,0.04242640687119446,Normal,4.56126563284071
0x8bf3,MUMRES14DEL02,29,4.6,19.1813,72.836191,19.2013,72.856191,8:25,0,2,0,3,3,0.0,1,1,22.0,0.028284271247458786,Normal,3.058924545938562
0x912c,HYDRES02DEL01,27,4.7,17.41233,78.449654,17.48233,78.519654,19:40,6,1,1,1,4,1.0,1,1,21.0,0.09899494936612209,Normal,10.757499697083244
0xda4b,ALHRES18DEL03,30,4.6,25.450317,81.831681,25.590317,81.971681,19:40,4,1,0,2,3,0.0,1,1,29.0,0.1979898987322341,Normal,20.968993556155134
0x8106,RANCHIRES08DEL02,24,4.8,23.353783,85.326967,23.433783,85.406967,23:45,2,2,1,3,4,1.0,1,1,18.0,0.11313708498984519,Fast,12.074281945769359
0xa819,MYSRES15DEL01,26,4.6,12.352058,76.60665,12.462058,76.71665,22:15,2,2,1,0,3,0.0,1,1,17.0,0.1555634918610409,Fast,17.0970739431768
0x305a,MYSRES11DEL01,35,4.8,12.323225,76.630028,12.363225,76.670028,12:60,4,0,0,0,3,1.0,1,1,20.0,0.05656854249492762,Fast,6.217860329667253
0xae24,CHENRES13DEL01,30,4.8,13.027018,80.254791,13.067018,80.294791,13:05,1,0,0,2,3,1.0,1,3,28.0,0.05656854249492762,Normal,6.209476177667662
0x1cef,RANCHIRES16DEL01,27,4.7,23.371292,85.327872,23.481292,85.437872,23:10,1,2,2,3,3,0.0,1,1,23.0,0.15556349186103965,Normal,16.600272418856072
0x9d46,VADRES05DEL02,21,4.9,22.310526,73.170937,22.330526,73.190937,10:05,0,2,1,0,4,0.0,1,1,18.0,0.028284271247468833,Fast,3.0295354155430836
0x4c3,VADRES04DEL01,0,4.630110732538331,0.0,0.0,0.11,0.11,18:30,7,5,2,3,3,1.0,1,3,25.0,0.15556349186104046,Normal,17.29786575291325
0x8b9c,SURRES19DEL01,23,4.8,21.149669,72.772629,21.219669,72.842629,18:15,4,3,2,0,4,0.0,3,3,11.0,0.09899494936612209,Fast,10.64228895373868
0x5e9e,RANCHIRES18DEL02,21,4.5,23.351489,85.324253,23.481489,85.454253,19:35,4,1,0,1,3,1.0,1,3,20.0,0.18384776310849843,Fast,19.61916749330441
0xb106,MYSRES20DEL03,30,4.6,12.337978,76.616792,12.397978,76.676792,17:60,3,3,1,3,4,0.0,1,3,25.0,0.08485281374238766,Normal,9.32635938574064
0xcaa3,AURGRES17DEL03,32,3.6,19.876994,75.372353,19.966994,75.462353,23:35,0,2,2,3,4,1.0,1,1,38.0,0.12727922061357083,Normal,13.735861544288484
0xb98f,VADRES18DEL03,38,4.8,0.0,0.0,0.09,0.09,23:30,3,2,2,1,3,0.0,1,1,29.0,0.12727922061357855,Normal,14.15280068944862
0x3042,SURRES13DEL01,39,4.2,21.170096,72.789122,21.180096,72.799122,11:40,6,0,0,1,3,0.0,1,3,39.0,0.014142135623723113,Normal,1.5203728379727393
0x4acf,COIMBRES18DEL02,32,4.1,11.02091,76.940432,11.10091,77.020432,21:15,3,1,2,0,2,1.0,1,1,34.0,0.11313708498984645,Normal,12.463970105023904
0xcd9,SURRES05DEL01,0,4.630110732538331,21.175104,72.804342,21.185104,72.814342,8:40,7,5,2,1,4,0.0,1,1,18.0,0.014142135623723113,Fast,1.5203488928264928
0x7695,RANCHIRES010DEL03,30,5.0,23.354422,85.3329,23.444422,85.4229,21:45,0,1,1,0,4,1.0,2,1,48.0,0.12727922061358088,Slow,13.583302501334014
0xdf4a,DEHRES20DEL02,36,4.7,0.0,0.0,0.05,0.05,20:35,0,1,0,0,3,1.0,1,1,29.0,0.07071067811865477,Normal,7.8626681674103684
0x5bea,MUMRES14DEL01,20,4.8,19.1813,72.836191,19.2213,72.876191,14:30,6,0,0,1,3,1.0,1,1,16.0,0.05656854249492762,Fast,6.117673772819904
0x5e09,MYSRES03DEL01,30,3.6,12.299524,76.64262,12.409524,76.75262,22:15,3,1,1,3,4,1.0,1,1,42.0,0.15556349186103965,Slow,17.09875410817548
0x3c40,COIMBRES20DEL02,33,4.9,10.994136,76.963303,11.014136,76.983303,11:60,2,0,0,0,3,1.0,1,2,49.0,0.028284271247470093,Slow,3.116288055540994
0x933c,MYSRES20DEL02,25,4.6,12.337978,76.616792,12.417978,76.696792,21:15,0,1,1,3,3,0.0,1,1,30.0,0.11313708498984645,Normal,12.434913132379245
0x852b,INDORES01DEL03,27,4.9,22.695207,75.866059,22.725207,75.896059,20:45,3,1,0,2,3,1.0,1,1,36.0,0.04242640687118441,Normal,4.5384079078628705
0x2383,HYDRES04DEL03,30,5.0,17.411028,78.329645,17.471028,78.389645,19:55,0,1,2,2,4,1.0,1,3,32.0,0.0848528137423864,Normal,9.220865975037842
0xd0e,SURRES03DEL02,27,4.8,21.186884,72.793616,21.266884,72.873616,23:50,2,2,0,1,3,0.0,1,3,18.0,0.1131370849898477,Fast,12.160999124282084
0x1329,PUNERES12DEL03,25,4.6,18.520016,73.830547,18.610016,73.920547,23:55,0,2,0,1,3,1.0,1,1,24.0,0.12727922061358338,Normal,13.789485363023294
0xd064,DEHRES08DEL01,37,4.2,30.359722,78.067079,30.429722,78.137079,19:55,0,1,1,2,3,2.0,1,1,46.0,0.09899494936611203,Slow,10.279157046351159
0x6241,CHENRES08DEL02,32,4.3,13.022394,80.242439,13.042394,80.262439,8:30,3,2,0,3,3,1.0,1,3,20.0,0.028284271247458786,Fast,3.104827485600479
0x5161,INDORES06DEL02,21,4.9,22.728163,75.884212,22.748163,75.904212,11:60,1,0,1,1,3,1.0,1,1,29.0,0.028284271247461298,Normal,3.0253210909321173
0x2ae2,CHENRES010DEL01,30,4.7,13.066762,80.251865,13.106762,80.291865,15:35,1,3,0,1,3,0.0,1,1,26.0,0.05656854249492762,Normal,6.208989450210038
0x542c,RANCHIRES14DEL02,31,4.8,0.0,0.0,0.05,0.05,23:05,6,2,2,0,4,1.0,1,1,25.0,0.07071067811865477,Normal,7.8626681674103684
0x942d,SURRES14DEL01,24,4.2,21.157729,72.768726,21.167729,72.778726,10:10,3,2,0,1,3,1.0,1,3,29.0,0.014142135623735673,Normal,1.520431947999248
0x99ee,MUMRES010DEL02,39,4.8,19.003517,72.82765,19.023517,72.84765,11:05,0,2,1,1,3,1.0,1,1,19.0,0.028284271247458786,Fast,3.060475538709063
0xcc07,KOCRES11DEL02,24,4.9,10.006881,76.345397,10.086881,76.425397,19:05,4,3,0,0,3,1.0,1,3,20.0,0.11313708498984645,Fast,12.484184857475693
0x5b4e,COIMBRES05DEL02,36,4.3,11.022169,76.999594,11.152169,77.129594,20:30,3,1,2,3,3,1.0,1,1,31.0,0.1838477631084997,Normal,20.253058591951753
0x3d8d,INDORES15DEL02,38,3.5,22.760072,75.892574,22.890072,76.022574,23:10,0,2,2,2,4,1.0,1,1,32.0,0.1838477631085085,Normal,19.658828717454107
0x2f9d,CHENRES07DEL01,32,3.5,13.081878,80.248519,13.191878,80.358519,17:40,3,3,2,3,4,1.0,1,1,33.0,0.1555634918610409,Normal,17.07302628964209
0x8983,MYSRES11DEL03,20,5.0,12.323225,76.630028,12.383225,76.690028,22:45,1,2,2,3,4,1.0,1,4,10.0,0.0848528137423864,Fast,9.326616348118744
0xc1c6,DEHRES08DEL02,24,4.9,30.359722,78.067079,30.409722,78.117079,22:30,3,2,2,3,4,1.0,1,3,10.0,0.07071067811865074,Fast,7.342575883380827
0xd70e,GOARES05DEL02,24,4.2,0.0,0.0,0.08,0.08,20:15,2,1,0,0,3,1.0,1,1,34.0,0.1131370849898476,Normal,12.58026782240096
0xb6c7,BANGRES02DEL02,34,4.8,12.970221,77.645396,13.050221,77.725396,19:35,3,1,0,3,3,1.0,1,3,38.0,0.11313708498984645,Normal,12.41985066025277
0x7a9c,MYSRES09DEL02,23,4.7,12.323194,76.630583,12.373194,76.680583,21:35,2,1,2,0,4,1.0,1,1,11.0,0.07071067811865199,Fast,7.772253320446165
0x1ff8,PUNERES06DEL02,21,4.8,18.546258,73.904337,18.676258,74.034337,24:05,1,2,0,3,3,1.0,1,1,23.0,0.18384776310849843,Normal,19.915585713443292
0x47d7,INDORES06DEL01,32,3.7,22.728163,75.884212,22.838163,75.994212,22:25,0,2,2,0,2,0.0,1,1,37.0,0.15556349186104218,Normal,16.636744591831217
0xb79b,MUMRES20DEL03,23,4.8,19.103249,72.846749,19.193249,72.936749,22:40,6,2,2,1,2,1.0,1,3,11.0,0.12727922061358088,Fast,13.76685500858734
0x97cb,BANGRES07DEL02,32,4.5,12.978453,77.643685,12.998453,77.663685,9:15,2,2,0,0,3,1.0,1,3,27.0,0.028284271247458786,Normal,3.105095437473336
0x4592,MYSRES14DEL01,37,4.9,0.0,0.0,0.07,0.07,20:05,2,1,2,2,4,1.0,1,1,27.0,0.09899494936611666,Normal,11.007734763744619
0x30d1,VADRES16DEL02,36,4.2,0.0,0.0,0.08,0.08,19:25,3,1,0,3,3,1.0,1,1,53.0,0.1131370849898476,Slow,12.58026782240096
0x7cc4,MYSRES08DEL03,33,4.1,12.297954,76.665169,12.387954,76.755169,18:40,3,3,2,2,4,1.0,1,1,39.0,0.12727922061357083,Normal,13.990192142064847
0xa2ca,COIMBRES06DEL02,28,4.9,11.021278,76.995017,11.151278,77.125017,21:05,1,1,0,0,3,1.0,1,1,35.0,0.18384776310849843,Normal,20.253088868519526
0x9896,COIMBRES09DEL03,22,4.3,11.008638,76.984311,11.038638,77.014311,22:35,6,2,0,0,3,0.0,1,1,27.0,0.04242640687119446,Normal,4.674280112157379
0x9182,SURRES06DEL03,32,4.6,21.185047,72.80859,21.245047,72.86859,22:45,3,2,1,3,3,0.0,1,1,22.0,0.0848528137423864,Normal,9.12108977493757
0xfe0,RANCHIRES14DEL02,25,4.5,0.0,0.0,0.05,0.05,17:55,1,3,1,2,3,1.0,1,1,15.0,0.07071067811865477,Fast,7.8626681674103684
0x6065,JAPRES010DEL03,37,4.1,26.921411,75.793604,27.061411,75.933604,19:35,3,1,0,2,3,1.0,1,3,35.0,0.1979898987322341,Normal,20.85094842431187
0x7bc0,JAPRES15DEL01,32,4.7,26.891191,75.802083,26.931191,75.842083,13:60,4,0,2,0,4,1.0,1,3,16.0,0.05656854249492762,Fast,5.9592931098219735
0xac3c,BANGRES11DEL01,36,4.6,12.934365,77.616155,12.944365,77.626155,10:05,0,2,2,1,2,0.0,1,3,16.0,0.014142135623724367,Fast,1.5526968797445755
0x4f8e,MYSRES19DEL02,25,4.6,12.334022,76.618203,12.464022,76.748203,21:50,4,1,2,0,2,0.0,1,1,20.0,0.18384776310850975,Fast,20.20593639018606
0x4f52,MUMRES03DEL02,33,4.5,19.22384,72.841347,19.27384,72.891347,20:25,0,1,0,1,3,0.0,1,1,26.0,0.07071067811865325,Normal,7.646049300624548
0xd36e,LUDHRES03DEL03,23,4.9,30.88722,75.804893,30.97722,75.894893,21:60,3,1,1,1,3,1.0,1,1,21.0,0.12727922061357083,Normal,13.184836004654946
0xc9f6,KOLRES06DEL02,31,4.0,22.533662,88.366217,22.613662,88.446217,20:25,6,1,0,2,3,2.0,1,1,44.0,0.1131370849898477,Slow,12.107955561823772
0xac40,RANCHIRES04DEL02,39,4.1,23.359033,85.325347,23.439033,85.405347,20:40,1,1,1,2,3,2.0,2,1,47.0,0.11313708498985524,Slow,12.074063090452917
0x4f1d,INDORES20DEL02,39,4.7,22.732225,75.874765,22.752225,75.894765,11:10,2,2,2,3,4,1.0,1,1,27.0,0.028284271247468833,Normal,3.025279772423236
0x381f,JAPRES01DEL03,36,4.8,26.90519,75.810753,26.93519,75.840753,18:35,1,3,1,0,4,1.0,1,3,18.0,0.042426406871191945,Fast,4.46931202175492
0xd039,KOCRES16DEL01,36,4.7,10.003064,76.307589,10.113064,76.417589,17:25,3,3,1,0,3,1.0,1,1,27.0,0.1555634918610497,Normal,17.16546112121529
0x95b0,CHENRES02DEL01,37,4.7,13.086438,80.220672,13.096438,80.230672,11:05,0,2,0,0,3,1.0,1,3,26.0,0.014142135623734417,Normal,1.5522330405305724
0xce16,KOLRES11DEL03,29,4.9,22.577821,88.400581,22.637821,88.460581,21:60,6,1,0,0,3,1.0,1,1,16.0,0.0848528137423864,Fast,9.079930407559079
0x689d,RANCHIRES01DEL01,30,4.6,23.416792,85.316842,23.456792,85.356842,14:15,0,0,1,2,4,0.0,1,3,38.0,0.05656854249492762,Normal,6.036244196933988
0x84a0,MUMRES11DEL01,21,4.0,18.994237,72.825553,19.064237,72.895553,17:55,2,3,0,1,3,0.0,1,1,31.0,0.09899494936612209,Normal,10.711185800959658
0xc4bb,KNPRES02DEL03,30,4.6,26.471617,80.313564,26.561617,80.403564,23:40,0,2,2,1,2,1.0,1,1,26.0,0.12727922061358088,Normal,13.42904756962147
0xb1da,RANCHIRES07DEL02,39,4.3,23.359407,85.325055,23.439407,85.405055,23:35,0,2,1,1,4,1.0,2,1,39.0,0.11313708498984519,Normal,12.074047498027575
0x2dd5,INDORES18DEL01,25,3.4,22.753839,75.897429,22.863838,76.007429,22:45,4,2,1,3,4,1.0,1,1,44.0,0.15556278475586732,Slow,16.635223376953338
0xdf48,AGRRES06DEL01,28,4.5,0.0,0.0,0.04,0.04,12:60,1,0,2,2,4,0.0,1,3,26.0,0.0565685424949238,Normal,6.290134677634678
0x3a29,SURRES14DEL01,39,4.5,21.157729,72.768726,21.267729,72.878726,17:35,2,3,2,0,4,1.0,1,1,34.0,0.15556349186103965,Normal,16.72211869180285
0x3a42,MUMRES07DEL02,26,4.7,19.091458,72.827808,19.141458,72.877808,19:50,3,1,1,2,4,0.0,1,3,23.0,0.07071067811865325,Normal,7.648947507755509
0x764a,MUMRES18DEL02,26,4.7,19.1093,72.825451,19.1893,72.905451,19:50,6,1,2,3,3,0.0,1,1,27.0,0.11313708498984519,Normal,12.237167878708663
0xca40,LUDHRES20DEL02,36,4.6,30.885915,75.788259,31.015915,75.918259,19:55,2,1,1,2,4,1.0,1,1,29.0,0.1838477631085085,Normal,19.043182177181123
0xaf3,BANGRES16DEL03,35,5.0,13.029198,77.570997,13.119198,77.660997,18:60,3,3,2,1,3,1.0,1,1,24.0,0.12727922061357208,Normal,13.970572124439776
0x3a08,PUNERES20DEL03,32,4.5,18.592718,73.773572,18.682718,73.863572,23:35,1,2,1,0,4,1.0,1,3,31.0,0.12727922061358088,Normal,13.786698988713738
0xd6f8,BHPRES16DEL02,32,4.3,23.264015,77.408236,23.344015,77.488236,17:30,4,3,0,3,3,1.0,1,1,32.0,0.11313708498984519,Normal,12.078017632301941
0x83a,JAPRES17DEL01,0,4.630110732538331,26.892312,75.806896,26.962312,75.876896,22:05,1,1,1,0,4,0.0,1,1,40.0,0.09899494936612209,Normal,10.428102699087153
0xbe6d,PUNERES08DEL03,39,4.8,18.53408,73.89852,18.56408,73.92852,20:50,3,1,0,3,3,2.0,1,1,48.0,0.04242640687119446,Slow,4.596698554557205
0x73b1,JAPRES08DEL03,27,4.7,26.910262,75.783013,26.940262,75.813013,22:60,2,2,2,3,4,0.0,1,3,18.0,0.04242640687119446,Fast,4.469223038792308
0xde51,DEHRES05DEL02,38,4.5,30.346994,78.062543,30.396994,78.112543,21:45,0,1,0,3,3,1.0,1,1,25.0,0.07071067811865325,Normal,7.342983872895803
0x6825,COIMBRES12DEL01,39,4.5,11.000762,76.981876,11.110762,77.091876,21:35,6,1,1,1,3,1.0,1,3,26.0,0.15556349186103965,Normal,17.138105845700238
0x3690,HYDRES06DEL03,36,4.6,17.455894,78.375467,17.545894,78.465467,23:10,3,2,2,0,3,1.0,1,3,26.0,0.12727922061358088,Normal,13.82913165629175
0x3b4c,PUNERES16DEL01,32,4.9,18.536718,73.830327,18.606718,73.900327,23:50,2,2,2,2,4,1.0,1,3,20.0,0.09899494936612209,Fast,10.724956120302584
0xd113,LUDHRES06DEL03,31,4.7,30.895204,75.822103,31.035204,75.962103,20:55,1,1,0,2,3,1.0,1,1,48.0,0.1979898987322341,Slow,20.50674159208123
0x7912,BANGRES010DEL02,30,4.7,12.933298,77.614293,12.953298,77.634293,10:05,0,2,1,1,4,0.0,1,3,18.0,0.028284271247458786,Fast,3.105369890908668
0x3e09,INDORES12DEL02,23,4.7,22.74806,75.8934,22.76806,75.9134,10:40,4,2,0,1,3,1.0,1,1,12.0,0.028284271247458786,Fast,3.0251186390184004
0x2f98,BANGRES05DEL02,28,4.8,12.970324,77.645748,13.050324,77.725748,20:05,1,1,0,2,3,2.0,1,1,37.0,0.11313708498984645,Normal,12.419848147906496
0x1825,JAPRES04DEL03,22,4.5,26.902328,75.794257,27.042328,75.934257,22:45,1,2,2,2,4,1.0,1,3,20.0,0.1979898987322341,Fast,20.852513503426962
0x7395,HYDRES09DEL01,39,4.6,17.431668,78.408321,17.471668,78.448321,13:55,4,0,2,3,3,1.0,1,3,23.0,0.05656854249493013,Normal,6.147073151032162
0x52b,MYSRES15DEL03,0,4.630110732538331,12.352058,76.60665,12.382058,76.63665,23:20,7,5,1,3,4,0.0,1,1,18.0,0.04242640687119446,Fast,4.663187802146826
0xdc36,BHPRES17DEL01,38,4.7,23.218998,77.373573,23.228998,77.383573,11:55,0,0,0,0,3,1.0,1,1,30.0,0.014142135623735673,Normal,1.5101672504865262
0x43ce,BANGRES03DEL03,34,4.8,12.979166,77.640709,13.039166,77.700709,20:50,4,1,1,1,4,0.0,1,1,22.0,0.08485281374238766,Normal,9.314907489514157
0x5c19,SURRES18DEL03,20,4.6,21.149834,72.778666,21.239834,72.868666,24:10,1,2,0,3,3,1.0,1,1,20.0,0.12727922061358088,Fast,13.682504886916606
0xb41b,PUNERES01DEL02,38,4.6,18.569156,73.774723,18.699156,73.904723,18:45,6,3,1,2,3,1.0,1,3,22.0,0.1838477631085085,Normal,19.91431676645955
0xd927,DEHRES12DEL02,29,5.0,0.0,0.0,0.05,0.05,18:60,1,3,1,3,4,1.0,1,1,19.0,0.07071067811865477,Fast,7.8626681674103684
0x9090,VADRES20DEL03,22,4.2,22.311358,73.164798,22.341358,73.194798,23:05,6,2,0,1,3,1.0,1,1,24.0,0.04242640687119446,Normal,4.544215521132342
0x4bc5,RANCHIRES04DEL02,36,4.5,23.359033,85.325347,23.439033,85.405347,23:30,3,2,0,2,3,1.0,1,1,23.0,0.11313708498985524,Normal,12.074063090452917
0x98f4,CHENRES19DEL01,31,4.7,12.986047,80.218114,12.996047,80.228114,9:50,6,2,2,2,4,1.0,1,1,29.0,0.014142135623735673,Normal,1.5525398251397549
0xa6ce,MYSRES01DEL02,23,5.0,12.311072,76.654878,12.441072,76.784878,21:40,4,1,2,2,3,1.0,1,3,24.0,0.18384776310850975,Normal,20.206804295781904
0xba51,COIMBRES16DEL03,31,4.7,11.010375,76.95295,11.040375,76.98295,20:30,3,1,1,1,4,1.0,1,3,25.0,0.0424264068711932,Normal,4.674266565274251
0x8a61,CHENRES18DEL01,20,4.5,12.981615,80.231598,13.051615,80.301598,18:60,0,3,1,3,4,1.0,1,3,28.0,0.09899494936611203,Normal,10.867232952679458
0x8fa1,RANCHIRES01DEL03,39,4.9,23.416792,85.316842,23.446792,85.346842,18:55,0,3,2,1,4,1.0,1,1,18.0,0.042426406871191945,Fast,4.527261449200724
0x74af,HYDRES04DEL01,22,4.1,17.411028,78.329645,17.421028,78.339645,9:15,2,2,0,1,3,1.0,1,1,26.0,0.014142135623733162,Normal,1.5369113551350593
0xd073,AGRRES13DEL01,21,4.8,27.159795,78.04299,27.269795,78.15299,17:25,2,3,0,1,3,1.0,1,1,30.0,0.15556349186103965,Normal,16.368443538636935
0x63f6,INDORES18DEL03,30,4.5,22.753839,75.897429,22.813838,75.957429,19:60,0,1,1,0,3,1.0,1,1,30.0,0.0848521066385533,Normal,9.074486316335918
0xb950,MYSRES01DEL03,28,4.7,12.311072,76.654878,12.371072,76.714878,17:30,3,3,0,0,3,0.0,1,3,10.0,0.08485281374238766,Fast,9.326827803405624
0x7dad,COIMBRES13DEL01,39,4.7,11.003669,76.976494,11.043669,77.016494,14:60,3,0,1,3,3,1.0,1,1,27.0,0.05656854249491757,Normal,6.232373129283698
0xd80e,ALHRES07DEL03,38,4.7,25.449659,81.839744,25.479659,81.869744,18:15,6,3,2,1,3,1.0,1,1,27.0,0.04242640687119446,Normal,4.494291162003504
